SKU,Item Name,SCM Unit,Transit Unit,Legacy Conversion,Derived Conversion,Pattern,Conversion Source,Evidence,Status
555101,Dus 20X20 3 Varian,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
555102,Dus 22X22 3 Varian,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
555111,DUS BF ULTAH 28X28,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
555201,DUS BF ULTAH 22X22,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
555202,Dus Bf Ultah Merah,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
555222,Kardus Oleh-Oleh (Corgurated),PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
555297,DUPLEK,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
555301,Dus Bollen Durian,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
555304,Dus Bollen All Varian,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
555401,Dus Bolu Pandan,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
555403,Dus Bolu Pisang Blackforest,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
555404,Hairnet @100 Pcs,PCS,PCS,100.0,100.0,SCM_LARGE_UNIT_TO_TRANSIT_BASE_UNIT_CANDIDATE,DETECTOR,"NAME_DERIVED_CANDIDATE,LEGACY_CONVERSION_CANDIDATE",PENDING
555406,Dus Bolu Pisang Coklat Keju,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
555407,Dus Bolu Pisang Keju Special,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
555410,Dus Bolu Pisang Original Baru,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,"LEGACY_CONVERSION_CANDIDATE,MOVEMENT_RECONCILIATION_REVIEW",PENDING
555500,Dus Box Nabura @250,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
555601,Dus Brownies Kukus,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
555602,Dus Brownies Talas,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
555701,Dus Donat -  Vol.12,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
555702,Dus Donat - Vol.3,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
555703,Dus Donat - Vol.6,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
555704,Dus Full Talas Mini,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
555705,Dus Donat Vol. 4 Laminasi,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
555706,Dus Donat Vol. 4 Mika,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
555801,Dus Lapis Coco Pandan,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
555802,Dus Lapis Full Talas,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
555803,Dus Lapis Greentea,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
555804,Dus Lapis Talas Original,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
555805,Dus Lapis Talas Original Mini,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
555806,Dus Lapis Talas Strawberry,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
555807,Dus Lapis Tiramisu,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
555901,Dus Mochi Cokelat Spesial,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
555902,Dus Mochi Durian Spesial,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
555903,Dus Mochi Greentea Spesial,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
555904,Dus Mochi Keju Spesial,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
555905,Dus Mochi Oreo Spesial,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
555906,Dus Mochi Wijen Spesial,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
555907,Dus Snackbox 14X14,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
555908,Dus Snackbox 16X16,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
555910,Dus Slice Cake 11X13X12,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
555911,Dus General @250 Pcs,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,"NAME_DERIVED_CANDIDATE,LEGACY_CONVERSION_CANDIDATE,CONVERSION_CONFLICT",PENDING
555912,Dus Mochi Choco Crunchy,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
555913,Dus Roll Cake,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
555914,Dus Hampers Bolu Amor,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
555915,Dus chiffon sensasi,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
555916,Dus Bolu Pisang Special (General),PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
555920,DUS SNACKBOX 14X12,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
555921,DUS SNACKBOX 12X12,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
555922,DUS LAPIS SURABAYA,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
555923,DUS SNACKBOX 14X12 POLOS,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
555924,DUS ONLINE SHOP ISI 2,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
555925,DUS ONLINE SHOP ISI 4,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
555926,DUS ONLINE SHOP ISI 6,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
600101,Dusting Donat @1X5Kg,KG,KG,5.0,5.0,SCM_LARGE_UNIT_TO_TRANSIT_BASE_UNIT_CANDIDATE,DETECTOR,"NAME_DERIVED_CANDIDATE,PACKAGE_STRUCTURE_UNCLEAR,LEGACY_CONVERSION_CANDIDATE",PENDING
600102,Foundan Bakel,KG,KG,7.0,7.0,SCM_LARGE_UNIT_TO_TRANSIT_BASE_UNIT_CANDIDATE,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
600103,Gula Cair Rb. Hfs 55% @1X30 Kg,KG,KG,30.0,30.0,SCM_LARGE_UNIT_TO_TRANSIT_BASE_UNIT_CANDIDATE,DETECTOR,"NAME_DERIVED_CANDIDATE,PACKAGE_STRUCTURE_UNCLEAR,LEGACY_CONVERSION_CANDIDATE",PENDING
600104,Gula Pasir @1X50 Kg,KG,KG,50.0,50.0,SCM_LARGE_UNIT_TO_TRANSIT_BASE_UNIT_CANDIDATE,DETECTOR,"NAME_DERIVED_CANDIDATE,PACKAGE_STRUCTURE_UNCLEAR,LEGACY_CONVERSION_CANDIDATE",PENDING
600105,Haan Wipy Cream,GR,GR,200.0,200.0,SCM_LARGE_UNIT_TO_TRANSIT_BASE_UNIT_CANDIDATE,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
600106,GULA PASIR VIT @50KG,KG,KG,50.0,50.0,SCM_LARGE_UNIT_TO_TRANSIT_BASE_UNIT_CANDIDATE,DETECTOR,"NAME_DERIVED_CANDIDATE,LEGACY_CONVERSION_CANDIDATE",PENDING
600107,Gula Rafinasi @ 50kg,KG,KG,50000.0,50000.0,SCM_LARGE_UNIT_TO_TRANSIT_BASE_UNIT_CANDIDATE,DETECTOR,"NAME_DERIVED_CANDIDATE,LEGACY_CONVERSION_CANDIDATE,CONVERSION_CONFLICT",PENDING
600108,FOUNDAN BAKEL @1KG,KG,KG,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,"NAME_DERIVED_CANDIDATE,LEGACY_CONVERSION_CANDIDATE",PENDING
600301,Pastricia Icing Sugar  @1X10Kg,KG,KG,10.0,10.0,SCM_LARGE_UNIT_TO_TRANSIT_BASE_UNIT_CANDIDATE,DETECTOR,"NAME_DERIVED_CANDIDATE,PACKAGE_STRUCTURE_UNCLEAR,LEGACY_CONVERSION_CANDIDATE",PENDING
600302,GULA HALUS KIS 10 KG,KG,KG,10.0,10.0,SCM_LARGE_UNIT_TO_TRANSIT_BASE_UNIT_CANDIDATE,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
600303,Gula halus claris merah 4kg,KG,KG,4000.0,4000.0,SCM_LARGE_UNIT_TO_TRANSIT_BASE_UNIT_CANDIDATE,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
600304,PASTRICIA DUSTING SUGAR  @1X10KG,KG,KG,1000.0,1000.0,SCM_LARGE_UNIT_TO_TRANSIT_BASE_UNIT_CANDIDATE,DETECTOR,"NAME_DERIVED_CANDIDATE,PACKAGE_STRUCTURE_UNCLEAR,LEGACY_CONVERSION_CANDIDATE",PENDING
600305,PLAZA GULA HALUS @500 GR,GR,GR,500.0,500.0,SCM_LARGE_UNIT_TO_TRANSIT_BASE_UNIT_CANDIDATE,DETECTOR,"NAME_DERIVED_CANDIDATE,LEGACY_CONVERSION_CANDIDATE",PENDING
600306,GULA HALUS CLARIS ORANGE,GR,GR,1000.0,1000.0,SCM_LARGE_UNIT_TO_TRANSIT_BASE_UNIT_CANDIDATE,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
666101,Mika Bg 24,SET,SET,150.0,150.0,SCM_LARGE_UNIT_TO_TRANSIT_BASE_UNIT_CANDIDATE,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
666102,Mika Brownies Bakar @200 Set,SET,SET,200.0,200.0,SCM_LARGE_UNIT_TO_TRANSIT_BASE_UNIT_CANDIDATE,DETECTOR,"NAME_DERIVED_CANDIDATE,LEGACY_CONVERSION_CANDIDATE",PENDING
666103,Mika Oval Japanese Cake @300 Set,SET,SET,300.0,300.0,SCM_LARGE_UNIT_TO_TRANSIT_BASE_UNIT_CANDIDATE,DETECTOR,"NAME_DERIVED_CANDIDATE,LEGACY_CONVERSION_CANDIDATE",PENDING
666104,Mika Oval Japanese Cake Sml @300 Set,SET,SET,300.0,300.0,SCM_LARGE_UNIT_TO_TRANSIT_BASE_UNIT_CANDIDATE,DETECTOR,"NAME_DERIVED_CANDIDATE,LEGACY_CONVERSION_CANDIDATE",PENDING
666105,Mika Chiffon 20Ddm @250 Pcs,SET,SET,250.0,250.0,SCM_LARGE_UNIT_TO_TRANSIT_BASE_UNIT_CANDIDATE,DETECTOR,"NAME_DERIVED_CANDIDATE,LEGACY_CONVERSION_CANDIDATE",PENDING
666106,Mika Brownies S Techno @300Set,SET,SET,300.0,300.0,SCM_LARGE_UNIT_TO_TRANSIT_BASE_UNIT_CANDIDATE,DETECTOR,"NAME_DERIVED_CANDIDATE,LEGACY_CONVERSION_CANDIDATE",PENDING
666107,Mika Bg 24 Perpcs,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
666108,Mika Chiffon 18 Ddm @250 Pcs,PCS,PCS,250.0,250.0,SCM_LARGE_UNIT_TO_TRANSIT_BASE_UNIT_CANDIDATE,DETECTOR,"NAME_DERIVED_CANDIDATE,LEGACY_CONVERSION_CANDIDATE",PENDING
666109,Mika Ct 15 @150 Pcs,PCS,PCS,150.0,150.0,SCM_LARGE_UNIT_TO_TRANSIT_BASE_UNIT_CANDIDATE,DETECTOR,"NAME_DERIVED_CANDIDATE,LEGACY_CONVERSION_CANDIDATE",PENDING
666110,MIKA MOONCAKE,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
666111,MIKA KOTAK 28,PCS,PCS,,,NO_PACKAGING_EVIDENCE,DETECTOR,NO_EVIDENCE_FOUND,PENDING
666201,Papper Cup Kecil @25Pcs,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,"NAME_DERIVED_CANDIDATE,LEGACY_CONVERSION_CANDIDATE,CONVERSION_CONFLICT",PENDING
666202,Papper Cup Milkbath 360Ml,SET,SET,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
666203,Paper Bowl 500Ml + Tutup,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
666301,Plastik Segitiga Besar,PACK,PACK,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
666302,Plastik Segitiga Kecil,PACK,PACK,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
666401,Thinwall 300Ml @20X25Set,SET,SET,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,"NAME_DERIVED_CANDIDATE,PACKAGE_STRUCTURE_UNCLEAR,LEGACY_CONVERSION_CANDIDATE",PENDING
666402,Thinwall 350Ml @20X25Set,SET,SET,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,"NAME_DERIVED_CANDIDATE,PACKAGE_STRUCTURE_UNCLEAR,LEGACY_CONVERSION_CANDIDATE",PENDING
666403,THINWALL CUP 150ml,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
666404,Tabung Cylinder 14cm,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
666405,Thinwall Sauce 25ml,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
666406,Thinwall DM 150ml,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
666407,MIKA BROWNIES S PUTIH,PCS,PCS,200.0,200.0,SCM_LARGE_UNIT_TO_TRANSIT_BASE_UNIT_CANDIDATE,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
666408,TABUNG CYLINDER 7CM,PCS,PCS,210.0,210.0,SCM_LARGE_UNIT_TO_TRANSIT_BASE_UNIT_CANDIDATE,DETECTOR,"LEGACY_CONVERSION_CANDIDATE,MOVEMENT_RECONCILIATION_REVIEW",PENDING
666410,TOPLES TUTUP GOLD @ 80x15 CM,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,"NAME_DERIVED_CANDIDATE,PACKAGE_STRUCTURE_UNCLEAR,LEGACY_CONVERSION_CANDIDATE",PENDING
666411,TOPLES TUTUP SILVER @ 85x85 CM,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,"NAME_DERIVED_CANDIDATE,PACKAGE_STRUCTURE_UNCLEAR,LEGACY_CONVERSION_CANDIDATE",PENDING
666412,TOPLES 400 ML,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
700101,Calf Cheese Filling @ 8X1 Kg,KG,KG,8.0,8.0,SCM_LARGE_UNIT_TO_TRANSIT_BASE_UNIT_CANDIDATE,DETECTOR,"NAME_DERIVED_CANDIDATE,PACKAGE_STRUCTURE_UNCLEAR,LEGACY_CONVERSION_CANDIDATE",PENDING
700102,Calf Cheese Filling 4X6X200Gr,KG,KG,24.0,24.0,SCM_LARGE_UNIT_TO_TRANSIT_BASE_UNIT_CANDIDATE,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
700103,Calf Orange @8X2 Kg,KG,KG,16.0,16.0,SCM_LARGE_UNIT_TO_TRANSIT_BASE_UNIT_CANDIDATE,DETECTOR,"NAME_DERIVED_CANDIDATE,PACKAGE_STRUCTURE_UNCLEAR,LEGACY_CONVERSION_CANDIDATE",PENDING
700104,Keju Wincheez @8X2Kg,KG,KG,16.0,16.0,SCM_LARGE_UNIT_TO_TRANSIT_BASE_UNIT_CANDIDATE,DETECTOR,"NAME_DERIVED_CANDIDATE,PACKAGE_STRUCTURE_UNCLEAR,LEGACY_CONVERSION_CANDIDATE",PENDING
700105,Wincheez Filling @8X1Kg,KG,KG,8.0,8.0,SCM_LARGE_UNIT_TO_TRANSIT_BASE_UNIT_CANDIDATE,DETECTOR,"NAME_DERIVED_CANDIDATE,PACKAGE_STRUCTURE_UNCLEAR,LEGACY_CONVERSION_CANDIDATE",PENDING
700106,Cheese Salty Filling @10X1Kg,KG,KG,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,"NAME_DERIVED_CANDIDATE,PACKAGE_STRUCTURE_UNCLEAR,LEGACY_CONVERSION_CANDIDATE",PENDING
700107,22% Reduced Fat Natural Cheddar Cheese Block @8X2.5 Kg,KG,KG,20.0,20.0,SCM_LARGE_UNIT_TO_TRANSIT_BASE_UNIT_CANDIDATE,DETECTOR,"NAME_DERIVED_CANDIDATE,PACKAGE_STRUCTURE_UNCLEAR,LEGACY_CONVERSION_CANDIDATE",PENDING
700108,"Cheesy Mozarella @4X2,3 Kg",KG,KG,9.2,9.2,SCM_LARGE_UNIT_TO_TRANSIT_BASE_UNIT_CANDIDATE,DETECTOR,"NAME_DERIVED_CANDIDATE,PACKAGE_STRUCTURE_UNCLEAR,LEGACY_CONVERSION_CANDIDATE",PENDING
700109,Kaneka Filling Cheese @5Kg,KG,KG,5.0,5.0,SCM_LARGE_UNIT_TO_TRANSIT_BASE_UNIT_CANDIDATE,DETECTOR,"NAME_DERIVED_CANDIDATE,LEGACY_CONVERSION_CANDIDATE",PENDING
700111,CALF MERAH CHEDDAR CHEESE @8x2kg,KG,KG,16.0,16.0,SCM_LARGE_UNIT_TO_TRANSIT_BASE_UNIT_CANDIDATE,DETECTOR,"NAME_DERIVED_CANDIDATE,PACKAGE_STRUCTURE_UNCLEAR,LEGACY_CONVERSION_CANDIDATE",PENDING
700112,Emina cheese shred 2kg,KG,KG,16.0,16.0,SCM_LARGE_UNIT_TO_TRANSIT_BASE_UNIT_CANDIDATE,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
700113,KEJU PARMESAN ANCHOR @ 1 KG,GR,GR,1000.0,1000.0,SCM_LARGE_UNIT_TO_TRANSIT_BASE_UNIT_CANDIDATE,DETECTOR,"NAME_DERIVED_CANDIDATE,LEGACY_CONVERSION_CANDIDATE,CONVERSION_CONFLICT",PENDING
700114,KEJU WINCHEEZ CUSTOM C @8x2KG,KG,KG,16.0,16.0,SCM_LARGE_UNIT_TO_TRANSIT_BASE_UNIT_CANDIDATE,DETECTOR,"NAME_DERIVED_CANDIDATE,PACKAGE_STRUCTURE_UNCLEAR,LEGACY_CONVERSION_CANDIDATE",PENDING
700115,KEJU EDAM,GR,GR,1000.0,1000.0,SCM_LARGE_UNIT_TO_TRANSIT_BASE_UNIT_CANDIDATE,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
777101,Ch-12 @1X3000Pcs,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,"NAME_DERIVED_CANDIDATE,PACKAGE_STRUCTURE_UNCLEAR,LEGACY_CONVERSION_CANDIDATE",PENDING
777201,Kresek  24X30/47 @1000 (S),PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
777202,Kresek  24X40/47 @750 (L),PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
777205,Kresek 28X30 Spesial @1000 (S),PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
777207,Kresek 28X40 Spesial Tinggi @1000 (L),PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
777210,Kresek Donat (Isi 6) @1000,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
777211,Kresek Jumbo Uk 50 @50Pcs,KG,KG,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,"NAME_DERIVED_CANDIDATE,LEGACY_CONVERSION_CANDIDATE,CONVERSION_CONFLICT",PENDING
777212,Kresek Nabura 28X40,PCS,PCS,1000.0,1000.0,SCM_LARGE_UNIT_TO_TRANSIT_BASE_UNIT_CANDIDATE,DETECTOR,"LEGACY_CONVERSION_CANDIDATE,MOVEMENT_RECONCILIATION_REVIEW",PENDING
777213,Kresek Nabura 40X60,PCS,PCS,1000.0,1000.0,SCM_LARGE_UNIT_TO_TRANSIT_BASE_UNIT_CANDIDATE,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
777214,Kresek Polos Uk 35,PCS,PCS,50.0,50.0,SCM_LARGE_UNIT_TO_TRANSIT_BASE_UNIT_CANDIDATE,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
777216,Kresek Roti 30X28/25 @3500,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
777300,Partisi Plastik Mochi,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
777403,Plastik Opp 15X25,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
777405,Plastik Pe 12X30 (Cap Bawang),KG,KG,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
777406,Plastik Pe 14X35 (Cap Bawang),KG,KG,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
777407,Plastik Pe 20X40 (Cap Bawang),KG,KG,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
777408,"Plastik Pe 3,8X25 (Cap Bawang)",KG,KG,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
777409,Plastik Pe 40X60 (Cap Bawang),PACK,PACK,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
777410,Plastik Roti Tawar Vol 22,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
777411,Plastik Roti Tawar Vol 11,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
777412,Plastik Opp 10X30,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
777413,PLASTIK ROTI TAWAR HD VOL 11,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
777414,PLASTIK ROTI TAWAR HD VOL 22,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
777415,PLASTIK ROTI SISIR 18X27,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
777417,PLASTIK KAKU 17X35,PCS,PCS,49.0,49.0,SCM_LARGE_UNIT_TO_TRANSIT_BASE_UNIT_CANDIDATE,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
777418,MIKA ROLL 8,METER,METER,50.0,50.0,SCM_LARGE_UNIT_TO_TRANSIT_BASE_UNIT_CANDIDATE,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
777419,PLASTIK PE 50X85 CM,KG,KG,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,"LEGACY_CONVERSION_CANDIDATE,MOVEMENT_RECONCILIATION_REVIEW",PENDING
777420,PLASTIK HD POLOS 40X60,KG,KG,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
800101,Amanda Margarin @1X15Kg,KG,KG,15.0,15.0,SCM_LARGE_UNIT_TO_TRANSIT_BASE_UNIT_CANDIDATE,DETECTOR,"NAME_DERIVED_CANDIDATE,PACKAGE_STRUCTURE_UNCLEAR,LEGACY_CONVERSION_CANDIDATE",PENDING
800102,Goldbullion Flaky  Shortening Pastry,KG,KG,15.0,15.0,SCM_LARGE_UNIT_TO_TRANSIT_BASE_UNIT_CANDIDATE,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
